daily_rate,hotel_type,is_canceled,days_in_advance,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
61.68,City Hotel,no,0,2016,July,31,29,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2016-07-30
205,City Hotel,no,4,2016,August,32,2,0,1,3,0,0,0,0,0,E,E,0,No Deposit,1,0,Check-Out,2016-08-03
138.5,City Hotel,no,11,2016,August,32,2,0,1,2,1,0,0,0,0,A,D,0,No Deposit,0,1,Check-Out,2016-08-03
93.56,City Hotel,no,4,2016,August,32,2,0,1,1,1,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2016-08-03
97.41,City Hotel,no,4,2016,August,32,2,0,1,2,1,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2016-08-03
92.93,City Hotel,no,4,2016,August,32,2,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2016-08-03
151,City Hotel,no,23,2016,August,32,3,0,2,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-08-05
87.03,City Hotel,no,131,2016,August,32,3,0,3,2,0,0,0,0,0,A,A,1,No Deposit,0,3,Check-Out,2016-08-06
240,City Hotel,no,7,2016,August,32,6,0,1,2,2,0,0,0,0,F,F,0,No Deposit,1,1,Check-Out,2016-08-07
89,City Hotel,no,236,2016,August,32,2,0,5,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2016-08-07
191.35,City Hotel,no,11,2016,August,33,8,1,0,2,2,0,0,0,0,F,F,0,No Deposit,0,1,Check-Out,2016-08-09
73,City Hotel,no,221,2016,August,33,12,0,1,1,0,0,0,0,0,A,B,0,No Deposit,0,0,Check-Out,2016-08-13
202.74,City Hotel,no,116,2016,August,33,12,0,1,2,2,0,0,0,0,G,G,0,No Deposit,0,1,Check-Out,2016-08-13
205.38,City Hotel,no,40,2016,August,33,13,1,1,2,0,0,0,0,0,G,G,1,No Deposit,0,1,Check-Out,2016-08-15
139,City Hotel,no,11,2016,August,33,13,2,2,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2016-08-17
180.67,City Hotel,no,6,2016,August,34,15,1,2,2,0,0,0,0,0,D,D,0,No Deposit,0,1,Check-Out,2016-08-18
138,City Hotel,no,0,2016,August,34,17,0,1,1,0,0,0,0,0,A,K,1,No Deposit,0,0,Check-Out,2016-08-18
109,City Hotel,no,0,2016,August,34,18,0,1,1,0,0,0,0,0,A,B,0,No Deposit,0,0,Check-Out,2016-08-19
115,City Hotel,no,320,2016,August,34,18,0,2,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-08-20
130,City Hotel,no,5,2016,August,34,20,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-08-21
94.5,City Hotel,no,155,2016,August,35,21,1,0,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-08-22
121.5,City Hotel,no,155,2016,August,35,21,1,0,2,1,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-08-22
78.42,City Hotel,no,0,2016,August,34,19,2,2,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2016-08-23
128,City Hotel,no,7,2016,August,35,23,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-08-24
139,City Hotel,no,0,2016,August,35,23,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2016-08-24
99.87,City Hotel,no,168,2016,August,34,20,2,2,2,1,0,0,0,0,D,D,0,No Deposit,0,1,Check-Out,2016-08-24
81.19,City Hotel,no,1,2016,August,35,24,0,1,1,0,0,0,0,0,A,A,1,No Deposit,0,0,Check-Out,2016-08-25
146.5,City Hotel,no,21,2016,August,35,24,0,1,2,1,0,0,0,0,A,D,1,No Deposit,0,2,Check-Out,2016-08-25
182.95,City Hotel,no,32,2016,August,35,23,0,3,2,2,0,0,0,0,E,E,2,No Deposit,1,2,Check-Out,2016-08-26
149,City Hotel,no,4,2016,August,35,25,0,1,2,0,0,0,0,0,A,B,1,No Deposit,0,1,Check-Out,2016-08-26
160.16,City Hotel,no,10,2016,August,35,22,1,4,3,0,0,0,0,0,G,G,0,No Deposit,0,1,Check-Out,2016-08-27
92.65,City Hotel,no,112,2016,August,35,24,0,4,2,0,0,0,0,0,E,E,0,No Deposit,0,2,Check-Out,2016-08-28
99.46,City Hotel,no,8,2016,August,35,22,1,5,2,0,0,0,0,0,D,D,0,No Deposit,0,1,Check-Out,2016-08-28
92.65,City Hotel,no,112,2016,August,35,24,0,4,2,0,0,0,0,0,E,E,0,No Deposit,0,2,Check-Out,2016-08-28
174,City Hotel,no,1,2016,August,35,26,1,2,1,0,0,0,0,0,D,D,0,No Deposit,0,1,Check-Out,2016-08-29
113,City Hotel,no,19,2016,August,36,28,2,1,2,0,0,0,0,0,A,A,0,No Deposit,0,2,Check-Out,2016-08-31
199.82,City Hotel,no,22,2016,August,36,30,0,2,2,1,0,0,0,0,G,G,0,No Deposit,0,1,Check-Out,2016-09-01
77.71,City Hotel,no,0,2016,August,36,30,0,2,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2016-09-01
165.83,City Hotel,no,26,2016,August,36,28,2,3,3,0,0,0,0,0,E,E,0,No Deposit,0,0,Check-Out,2016-09-02
99.63,City Hotel,no,0,2016,September,36,1,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2016-09-02
110,City Hotel,no,28,2016,September,36,1,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2016-09-02
84.43,City Hotel,no,191,2016,August,36,30,0,4,2,0,0,0,0,0,D,D,1,No Deposit,0,1,Check-Out,2016-09-03
84.43,City Hotel,no,191,2016,August,36,30,0,4,1,0,0,0,0,0,D,D,1,No Deposit,0,2,Check-Out,2016-09-03
145.5,City Hotel,no,64,2016,September,36,2,0,1,2,1,0,0,0,0,A,E,1,No Deposit,1,2,Check-Out,2016-09-03
140,City Hotel,no,3,2016,September,36,2,0,1,2,0,0,0,0,0,D,D,0,No Deposit,0,1,Check-Out,2016-09-03
94.1,City Hotel,no,0,2016,September,36,2,0,1,2,0,0,0,0,0,A,B,0,No Deposit,0,0,Check-Out,2016-09-03
97.71,City Hotel,no,182,2016,September,36,3,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-09-04
109.8,City Hotel,no,62,2016,September,36,3,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-09-04
109.8,City Hotel,no,62,2016,September,36,3,2,1,2,0,0,0,0,0,A,A,0,No Deposit,0,2,Check-Out,2016-09-06
93.94,City Hotel,no,23,2016,September,37,5,1,0,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-09-06
124.58,City Hotel,no,50,2016,September,36,1,2,4,2,0,0,0,0,0,D,D,2,No Deposit,0,0,Check-Out,2016-09-07
149.4,City Hotel,no,40,2016,September,37,7,0,1,2,0,0,0,0,0,E,E,1,No Deposit,0,0,Check-Out,2016-09-08
94.86,City Hotel,no,9,2016,September,37,4,2,2,1,0,0,0,0,0,D,D,0,No Deposit,0,1,Check-Out,2016-09-08
129,City Hotel,no,12,2016,September,37,8,0,1,2,0,0,0,0,0,A,F,0,No Deposit,0,2,Check-Out,2016-09-09
110,City Hotel,no,1,2016,September,36,2,2,5,1,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2016-09-09
232.59,City Hotel,no,32,2016,September,36,2,2,5,3,1,0,0,0,0,G,G,2,No Deposit,1,0,Check-Out,2016-09-09
158.4,City Hotel,no,40,2016,September,37,7,0,2,2,0,0,0,0,0,E,E,0,No Deposit,1,0,Check-Out,2016-09-09
149.4,City Hotel,no,52,2016,September,37,7,0,2,3,0,0,0,0,0,D,D,1,No Deposit,0,2,Check-Out,2016-09-09
114.34,City Hotel,no,67,2016,September,37,7,0,3,2,0,0,0,0,0,D,D,0,No Deposit,0,1,Check-Out,2016-09-10
85,City Hotel,no,80,2016,September,37,4,2,4,1,0,0,0,0,0,A,A,1,No Deposit,0,0,Check-Out,2016-09-10
85,City Hotel,no,88,2016,September,36,3,2,5,1,0,0,0,0,0,A,A,2,No Deposit,0,1,Check-Out,2016-09-10
85,City Hotel,no,0,2016,September,37,4,2,4,1,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-09-10
130,City Hotel,no,23,2016,September,37,8,0,2,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-09-10
126,City Hotel,no,116,2017,May,21,22,1,0,2,0,0,1,0,1,A,F,0,No Deposit,0,3,Check-Out,2017-05-23
117.11,City Hotel,no,213,2016,September,37,8,0,3,2,0,0,0,0,0,D,D,0,No Deposit,0,1,Check-Out,2016-09-11
108,City Hotel,no,39,2016,September,38,12,1,5,1,0,0,0,0,0,A,A,2,No Deposit,0,0,Check-Out,2016-09-18
145.8,City Hotel,no,50,2016,September,37,10,1,1,2,0,0,0,0,0,D,D,0,No Deposit,0,2,Check-Out,2016-09-12
85.03,City Hotel,no,0,2016,September,38,11,1,0,1,0,0,0,0,0,A,A,1,No Deposit,0,0,Check-Out,2016-09-12
145,City Hotel,no,2,2016,September,38,11,1,0,2,0,0,0,0,0,D,D,0,No Deposit,0,1,Check-Out,2016-09-12
89,City Hotel,no,14,2016,September,38,11,1,0,1,0,0,0,0,0,A,A,0,No Deposit,0,2,Check-Out,2016-09-12
170.57,City Hotel,no,38,2016,September,37,10,1,1,2,0,0,0,0,0,D,D,1,No Deposit,0,2,Check-Out,2016-09-12
93.5,City Hotel,no,17,2016,September,38,11,2,0,2,0,0,0,0,0,A,A,0,No Deposit,0,2,Check-Out,2016-09-13
125.1,City Hotel,no,34,2016,September,38,11,2,0,2,0,0,0,0,0,A,A,0,No Deposit,0,2,Check-Out,2016-09-13
108,City Hotel,no,40,2016,September,38,13,0,4,1,0,0,0,0,0,A,A,2,No Deposit,0,0,Check-Out,2016-09-17
160.08,City Hotel,no,78,2016,September,38,11,2,0,3,0,0,0,0,0,F,F,0,No Deposit,0,1,Check-Out,2016-09-13
121.63,City Hotel,no,5,2016,September,38,12,1,0,2,0,0,0,0,0,A,D,1,No Deposit,0,2,Check-Out,2016-09-13
135.9,City Hotel,no,94,2016,September,38,11,2,1,2,0,0,0,0,0,A,A,0,No Deposit,0,2,Check-Out,2016-09-14
95,City Hotel,no,3,2016,September,38,12,1,2,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2016-09-15
89.76,City Hotel,no,121,2016,September,37,9,2,4,2,1,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2016-09-15
124.04,City Hotel,no,58,2016,September,38,14,0,2,2,0,0,0,0,0,D,D,0,No Deposit,0,1,Check-Out,2016-09-16
149,City Hotel,no,8,2016,September,38,15,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,3,Check-Out,2016-09-16
125.1,City Hotel,no,30,2016,September,38,15,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,2,Check-Out,2016-09-16
106.28,City Hotel,no,0,2016,September,38,15,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2016-09-16
149,City Hotel,no,9,2016,September,38,15,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,3,Check-Out,2016-09-16
125.1,City Hotel,no,31,2016,September,38,16,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-09-17
141.68,City Hotel,no,15,2016,September,38,15,0,2,2,0,0,0,0,0,D,A,0,No Deposit,0,1,Check-Out,2016-09-17
108,City Hotel,no,40,2016,September,38,13,0,4,1,0,0,0,0,0,A,A,1,No Deposit,0,0,Check-Out,2016-09-17
118.8,City Hotel,no,115,2016,September,38,16,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,2,Check-Out,2016-09-17
108,City Hotel,no,40,2016,September,38,13,0,5,1,0,0,0,0,0,A,A,2,No Deposit,0,0,Check-Out,2016-09-18
108,City Hotel,no,40,2016,September,38,13,0,5,1,0,0,0,0,0,A,A,2,No Deposit,0,0,Check-Out,2016-09-18
116.1,City Hotel,no,197,2016,September,38,15,0,3,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-09-18
168.3,City Hotel,no,111,2016,September,38,16,0,2,3,0,0,0,0,0,D,A,0,No Deposit,0,3,Check-Out,2016-09-18
155.54,City Hotel,no,1,2016,September,38,17,1,1,2,0,0,0,0,0,D,D,0,No Deposit,0,2,Check-Out,2016-09-19
137.7,City Hotel,no,67,2016,September,38,16,2,2,2,0,0,0,0,0,D,D,0,No Deposit,0,1,Check-Out,2016-09-20
149.4,City Hotel,no,89,2016,September,38,16,2,2,2,0,0,0,0,0,D,D,3,No Deposit,0,1,Check-Out,2016-09-20
149.4,City Hotel,no,88,2016,September,38,15,2,3,2,0,0,0,0,0,D,D,4,No Deposit,0,1,Check-Out,2016-09-20
85.5,City Hotel,no,56,2016,September,39,20,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2016-09-21
115.04,City Hotel,no,57,2016,September,39,21,0,1,2,0,0,0,0,0,D,D,0,No Deposit,0,2,Check-Out,2016-09-22
115.04,City Hotel,no,57,2016,September,39,21,0,1,2,0,0,0,0,0,D,D,0,No Deposit,0,2,Check-Out,2016-09-22
119,City Hotel,no,20,2016,September,39,19,1,3,1,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2016-09-23
101.52,City Hotel,no,57,2016,September,39,21,0,2,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2016-09-23
129.56,City Hotel,no,1,2016,September,39,22,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2016-09-23
0,City Hotel,no,42,2016,August,35,27,8,20,0,0,0,0,0,0,D,K,2,No Deposit,0,1,Check-Out,2016-09-24
162,City Hotel,no,123,2016,September,39,23,0,2,2,0,0,0,0,0,E,E,1,No Deposit,0,0,Check-Out,2016-09-25
127.8,City Hotel,no,154,2016,September,40,25,1,0,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2016-09-26
130,City Hotel,no,0,2016,September,40,25,1,0,2,0,0,0,0,0,A,D,0,No Deposit,0,0,Check-Out,2016-09-26
139,City Hotel,no,22,2016,September,39,24,2,1,2,0,0,0,0,0,A,A,0,No Deposit,0,2,Check-Out,2016-09-27
90.09,City Hotel,no,36,2016,September,40,25,2,0,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-09-27
100.37,City Hotel,no,0,2016,September,40,27,0,1,2,0,0,0,0,0,A,D,0,No Deposit,0,0,Check-Out,2016-09-28
129,City Hotel,no,11,2016,September,40,25,2,1,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-09-28
106.65,City Hotel,no,0,2016,September,40,29,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2016-09-30
125.1,City Hotel,no,76,2016,September,40,27,0,3,1,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-09-30
146.96,City Hotel,no,57,2016,September,39,24,2,5,2,0,0,0,0,0,D,A,0,No Deposit,0,1,Check-Out,2016-10-01
101.52,City Hotel,no,64,2016,September,40,28,0,3,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2016-10-01
101.52,City Hotel,no,64,2016,September,40,28,0,3,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2016-10-01
95,City Hotel,no,78,2016,September,40,29,0,3,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-10-02
215,City Hotel,no,1,2016,September,40,30,1,2,1,0,0,0,0,0,E,E,1,No Deposit,0,0,Check-Out,2016-10-03
83.16,City Hotel,no,47,2016,October,41,2,2,0,2,0,0,0,0,0,A,A,0,No Deposit,0,2,Check-Out,2016-10-04
278.33,City Hotel,no,9,2016,October,40,1,2,1,2,3,0,0,0,0,G,G,0,No Deposit,0,0,Check-Out,2016-10-04
120.6,City Hotel,no,33,2016,October,41,3,1,0,1,0,0,0,0,0,A,B,0,No Deposit,0,1,Check-Out,2016-10-04
134,City Hotel,no,26,2016,October,41,2,2,0,1,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-10-04
150,City Hotel,no,0,2016,October,40,1,2,1,1,0,0,0,0,0,A,B,0,No Deposit,0,1,Check-Out,2016-10-04
221.38,City Hotel,no,5,2016,October,40,1,2,2,2,0,0,0,0,0,G,G,0,No Deposit,0,2,Check-Out,2016-10-05
6,City Hotel,no,12,2016,October,41,2,2,1,1,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2016-10-05
61.33,City Hotel,no,21,2016,October,41,2,2,1,2,0,0,0,0,0,D,D,2,No Deposit,0,0,Check-Out,2016-10-05
164,City Hotel,no,20,2016,October,41,2,2,1,2,0,0,0,0,0,D,D,0,No Deposit,0,0,Check-Out,2016-10-05
154,City Hotel,no,1,2016,October,41,2,2,1,1,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-10-05
117,City Hotel,no,164,2016,October,41,5,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2016-10-06
122.4,City Hotel,no,185,2016,October,41,5,0,2,2,0,0,0,0,0,D,D,0,No Deposit,0,1,Check-Out,2016-10-07
102.04,City Hotel,no,45,2016,October,41,4,0,3,2,0,0,0,0,0,D,D,0,No Deposit,0,1,Check-Out,2016-10-07
113.4,City Hotel,no,49,2016,October,41,5,0,2,1,0,0,0,0,0,A,A,0,No Deposit,0,2,Check-Out,2016-10-07
158,City Hotel,no,0,2016,October,41,6,0,1,1,0,0,0,0,0,A,A,0,No Deposit,1,0,Check-Out,2016-10-07
95.48,City Hotel,no,40,2016,October,41,3,1,4,2,0,0,0,0,0,D,A,0,No Deposit,0,1,Check-Out,2016-10-08
180,City Hotel,no,0,2016,October,41,8,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2016-10-09
108,City Hotel,no,59,2016,October,42,9,1,0,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-10-10
151.2,City Hotel,no,59,2016,October,42,9,1,0,2,0,0,0,0,0,D,D,0,No Deposit,0,0,Check-Out,2016-10-10
151.2,City Hotel,no,95,2016,October,41,7,1,2,3,0,0,0,0,0,D,D,0,No Deposit,0,2,Check-Out,2016-10-10
91.63,City Hotel,no,163,2016,October,41,8,1,1,1,0,0,0,0,0,A,D,2,No Deposit,0,1,Check-Out,2016-10-10
108,City Hotel,no,102,2016,October,42,9,1,0,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-10-10
102.6,City Hotel,no,36,2016,October,42,13,0,1,1,0,0,0,0,1,A,A,0,No Deposit,0,2,Check-Out,2016-10-14
87.2,City Hotel,no,0,2016,October,41,8,1,1,2,0,0,0,0,0,A,C,0,No Deposit,0,0,Check-Out,2016-10-10
120,City Hotel,no,110,2016,October,42,9,1,0,1,0,0,0,0,0,A,K,1,No Deposit,0,0,Check-Out,2016-10-10
120,City Hotel,no,180,2016,October,42,10,1,2,1,0,0,0,0,0,A,A,1,No Deposit,0,0,Check-Out,2016-10-13
102.6,City Hotel,no,36,2016,October,42,13,0,1,1,0,0,0,0,1,A,A,0,No Deposit,0,2,Check-Out,2016-10-14
117.04,City Hotel,no,17,2016,October,41,7,2,2,2,0,0,0,0,0,A,A,1,No Deposit,0,1,Check-Out,2016-10-11
82.66,City Hotel,no,0,2016,October,42,10,1,0,1,0,0,0,0,0,A,A,1,No Deposit,0,0,Check-Out,2016-10-11
108,City Hotel,no,98,2016,October,42,9,2,1,2,0,0,0,0,0,A,F,0,No Deposit,0,3,Check-Out,2016-10-12
159,City Hotel,no,13,2016,October,42,10,1,2,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2016-10-13
136,City Hotel,no,0,2016,October,42,12,0,1,1,0,0,0,0,0,B,B,1,No Deposit,0,0,Check-Out,2016-10-13
120,City Hotel,no,111,2016,October,42,10,1,2,1,0,0,0,0,0,A,A,2,No Deposit,0,1,Check-Out,2016-10-13
102.6,City Hotel,no,36,2016,October,42,13,0,1,1,0,0,0,0,0,A,A,0,No Deposit,0,2,Check-Out,2016-10-14
120,City Hotel,no,180,2016,October,42,10,1,2,1,0,0,0,0,0,A,A,1,No Deposit,0,1,Check-Out,2016-10-13
102.6,City Hotel,no,36,2016,October,42,13,0,1,1,0,0,0,0,0,A,A,0,No Deposit,0,2,Check-Out,2016-10-14
120,City Hotel,no,180,2016,October,42,10,1,2,1,0,0,0,0,0,A,A,1,No Deposit,0,0,Check-Out,2016-10-13
108,City Hotel,no,113,2016,October,42,13,0,1,1,0,0,0,0,0,A,K,0,No Deposit,0,1,Check-Out,2016-10-14
120,City Hotel,no,180,2016,October,42,10,1,2,1,0,0,0,0,0,A,A,1,No Deposit,0,0,Check-Out,2016-10-13
102.6,City Hotel,no,36,2016,October,42,13,0,1,1,0,0,0,0,0,A,A,0,No Deposit,0,2,Check-Out,2016-10-14
100.1,City Hotel,no,1,2016,October,42,12,0,2,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-10-14
108,City Hotel,no,0,2016,October,42,14,0,1,1,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-10-15
215.6,City Hotel,no,5,2016,October,42,13,0,2,2,0,0,0,0,0,G,G,0,No Deposit,0,1,Check-Out,2016-10-15
152.78,City Hotel,no,99,2016,October,42,12,0,4,1,0,0,0,0,0,E,E,3,No Deposit,0,0,Check-Out,2016-10-16
152.78,City Hotel,no,99,2016,October,42,12,0,4,2,0,0,0,0,0,E,E,2,No Deposit,0,0,Check-Out,2016-10-16
152.46,City Hotel,no,100,2016,October,42,13,0,3,2,0,0,0,0,0,E,F,4,No Deposit,0,0,Check-Out,2016-10-16
223.2,City Hotel,no,53,2016,October,41,8,3,6,2,0,0,0,0,0,G,G,0,No Deposit,0,1,Check-Out,2016-10-17
12,City Hotel,no,0,2016,October,42,13,1,3,2,0,0,0,0,0,F,F,0,No Deposit,0,0,Check-Out,2016-10-17
66.13,City Hotel,no,0,2016,October,42,15,1,1,1,0,0,0,0,0,A,A,1,No Deposit,0,0,Check-Out,2016-10-17
0,City Hotel,no,114,2016,October,42,12,1,4,0,0,0,0,0,0,D,D,1,No Deposit,0,0,Check-Out,2016-10-17
108,City Hotel,no,50,2016,October,43,17,1,0,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-10-18
128.7,City Hotel,no,57,2016,October,42,13,2,4,1,0,0,0,0,0,D,D,0,No Deposit,0,0,Check-Out,2016-10-19
128.7,City Hotel,no,57,2016,October,42,13,2,4,1,0,0,0,0,0,D,D,0,No Deposit,0,0,Check-Out,2016-10-19
87.01,City Hotel,no,28,2016,October,43,19,0,1,1,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-10-20
119.5,City Hotel,no,36,2016,October,43,20,0,2,2,0,0,0,0,0,A,A,0,No Deposit,0,2,Check-Out,2016-10-22
120,City Hotel,no,0,2016,October,43,22,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2016-10-23
116.8,City Hotel,no,7,2016,October,43,21,0,2,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-10-23
72.76,City Hotel,no,193,2016,October,43,19,0,4,1,0,0,0,0,0,A,A,3,No Deposit,0,1,Check-Out,2016-10-23
75.28,City Hotel,no,0,2016,October,43,22,0,1,1,0,0,0,0,0,A,A,1,No Deposit,0,0,Check-Out,2016-10-23
80.75,City Hotel,no,220,2016,October,43,20,1,3,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-10-24
80.75,City Hotel,no,220,2016,October,43,20,1,3,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-10-24
84.7,City Hotel,no,3,2016,October,44,25,0,1,1,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-10-26
120,City Hotel,no,7,2016,October,44,25,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-10-26
57.52,City Hotel,no,69,2016,October,44,28,0,1,1,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-10-29
123.3,City Hotel,no,86,2016,October,44,25,0,4,3,0,0,0,0,0,D,D,2,No Deposit,0,1,Check-Out,2016-10-29
139,City Hotel,no,2,2016,October,44,27,0,2,1,0,0,0,0,0,A,A,0,No Deposit,0,3,Check-Out,2016-10-29
109,City Hotel,no,21,2016,October,44,29,2,2,1,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-11-02
75.4,City Hotel,no,88,2016,October,45,30,2,1,2,0,0,0,0,0,A,A,0,No Deposit,0,3,Check-Out,2016-11-02
79.2,City Hotel,no,71,2016,November,45,3,0,1,2,0,0,0,0,0,A,A,2,No Deposit,0,2,Check-Out,2016-11-04
79.2,City Hotel,no,71,2016,November,45,3,0,1,2,0,0,0,0,0,A,A,2,No Deposit,0,2,Check-Out,2016-11-04
68,City Hotel,no,95,2016,October,45,30,2,4,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2016-11-05
110,City Hotel,no,11,2016,November,45,1,1,5,2,0,0,0,0,0,C,C,0,No Deposit,0,1,Check-Out,2016-11-07
79.2,City Hotel,no,94,2016,November,45,3,1,3,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-11-07
79.2,City Hotel,no,94,2016,November,45,3,1,3,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-11-07
97.2,City Hotel,no,46,2016,November,46,6,1,0,1,0,0,0,0,0,A,A,0,No Deposit,0,2,Check-Out,2016-11-07
96.41,City Hotel,no,11,2016,November,45,3,2,4,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-11-09
174.15,City Hotel,no,145,2016,November,46,7,1,3,2,0,0,0,0,0,A,A,0,No Deposit,1,2,Check-Out,2016-11-11
171.13,City Hotel,no,20,2016,November,46,7,1,3,1,0,0,0,0,0,A,A,0,No Deposit,0,2,Check-Out,2016-11-11
175.5,City Hotel,no,72,2016,November,46,9,0,2,2,0,0,0,0,0,A,A,0,No Deposit,0,2,Check-Out,2016-11-11
106.68,City Hotel,no,5,2016,November,46,6,2,3,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-11-11
143.43,City Hotel,no,17,2016,November,46,9,0,4,2,0,0,0,0,0,D,D,0,No Deposit,0,1,Check-Out,2016-11-13
79.2,City Hotel,no,57,2016,November,46,11,0,2,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-11-13
104,City Hotel,no,33,2016,November,46,11,0,2,1,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-11-13
110,City Hotel,no,33,2016,November,46,11,0,2,1,0,0,0,0,0,A,A,1,No Deposit,0,1,Check-Out,2016-11-13
147.15,City Hotel,no,28,2016,November,46,8,1,5,1,0,0,0,0,0,D,D,0,No Deposit,0,0,Check-Out,2016-11-14
106.5,City Hotel,no,92,2016,November,46,11,1,2,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-11-14
155.49,City Hotel,no,71,2016,November,46,8,1,5,2,1,0,0,0,0,F,F,0,No Deposit,0,1,Check-Out,2016-11-14
65.46,City Hotel,no,4,2016,November,47,13,1,0,1,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-11-14
